x y z
0.7303130890607821 0.24148684158027 0.6050593275100862
0.741634526749049 0.2931677067728634 0.5167739807838212
0.8181032396575051 0.7611295259698541 0.3479944755403501
0.5776642932043878 0.563894729775307 0.20059357731283323
0.2696869109392179 0.75851315841973 0.6050593275100862
0.25836547325095105 0.7068322932271366 0.5167739807838212
0.1818967603424949 0.23887047403014594 0.3479944755403501
0.42233570679561216 0.43610527022469303 0.20059357731283323
0.7303130890607821 0.75851315841973 0.3949406724899138
0.741634526749049 0.7068322932271366 0.4832260192161788
0.8181032396575051 0.23887047403014594 0.6520055244596499
0.5776642932043878 0.43610527022469303 0.7994064226871668
0.2696869109392179 0.24148684158027 0.3949406724899138
0.25836547325095105 0.2931677067728634 0.4832260192161788
0.1818967603424949 0.7611295259698541 0.6520055244596499
0.42233570679561216 0.563894729775307 0.7994064226871668
0.75851315841973 0.2696869109392179 0.3949406724899138
0.7068322932271366 0.25836547325095105 0.4832260192161788
0.23887047403014594 0.1818967603424949 0.6520055244596499
0.43610527022469303 0.42233570679561216 0.7994064226871668
0.24148684158027 0.7303130890607821 0.3949406724899138
0.2931677067728634 0.741634526749049 0.4832260192161788
0.7611295259698541 0.8181032396575051 0.6520055244596499
0.563894729775307 0.5776642932043878 0.7994064226871668
0.24148684158027 0.2696869109392179 0.6050593275100862
0.75851315841973 0.7303130890607821 0.6050593275100862
0.2931677067728634 0.25836547325095105 0.5167739807838212
0.7068322932271366 0.741634526749049 0.5167739807838212
0.7611295259698541 0.1818967603424949 0.3479944755403501
0.23887047403014594 0.8181032396575051 0.3479944755403501
0.563894729775307 0.42233570679561216 0.20059357731283323
0.43610527022469303 0.5776642932043878 0.20059357731283323
0.2696869109392179 0.75851315841973 0.3949406724899138
0.25836547325095105 0.7068322932271366 0.4832260192161788
0.1818967603424949 0.23887047403014594 0.6520055244596499
0.42233570679561216 0.43610527022469303 0.7994064226871668
0.7303130890607821 0.24148684158027 0.3949406724899138
0.741634526749049 0.2931677067728634 0.4832260192161788
0.8181032396575051 0.7611295259698541 0.6520055244596499
0.5776642932043878 0.563894729775307 0.7994064226871668
0.2696869109392179 0.24148684158027 0.6050593275100862
0.25836547325095105 0.2931677067728634 0.5167739807838212
0.1818967603424949 0.7611295259698541 0.3479944755403501
0.42233570679561216 0.563894729775307 0.20059357731283323
0.7303130890607821 0.75851315841973 0.6050593275100862
0.741634526749049 0.7068322932271366 0.5167739807838212
0.8181032396575051 0.23887047403014594 0.3479944755403501
0.5776642932043878 0.43610527022469303 0.20059357731283323
0.24148684158027 0.7303130890607821 0.6050593275100862
0.2931677067728634 0.741634526749049 0.5167739807838212
0.7611295259698541 0.8181032396575051 0.3479944755403501
0.563894729775307 0.5776642932043878 0.20059357731283323
0.75851315841973 0.2696869109392179 0.6050593275100862
0.7068322932271366 0.25836547325095105 0.5167739807838212
0.23887047403014594 0.1818967603424949 0.3479944755403501
0.43610527022469303 0.42233570679561216 0.20059357731283323
0.75851315841973 0.7303130890607821 0.3949406724899138
0.24148684158027 0.2696869109392179 0.3949406724899138
0.7068322932271366 0.741634526749049 0.4832260192161788
0.2931677067728634 0.25836547325095105 0.4832260192161788
0.23887047403014594 0.8181032396575051 0.6520055244596499
0.7611295259698541 0.1818967603424949 0.6520055244596499
0.43610527022469303 0.5776642932043878 0.7994064226871668
0.563894729775307 0.42233570679561216 0.7994064226871668
0.23031308906078207 0.74148684158027 0.10505932751008618
0.24163452674904895 0.7931677067728634 0.016773980783821196
0.3181032396575051 0.26112952596985406 0.8479944755403501
0.07766429320438784 0.06389472977530697 0.7005935773128332
0.7696869109392179 0.25851315841973 0.10505932751008618
0.758365473250951 0.2068322932271366 0.016773980783821196
0.6818967603424949 0.7388704740301459 0.8479944755403501
0.9223357067956122 0.936105270224693 0.7005935773128332
0.23031308906078207 0.25851315841973 0.8949406724899138
0.24163452674904895 0.2068322932271366 0.9832260192161788
0.3181032396575051 0.7388704740301459 0.15200552445964988
0.07766429320438784 0.936105270224693 0.2994064226871668
0.7696869109392179 0.74148684158027 0.8949406724899138
0.758365473250951 0.7931677067728634 0.9832260192161788
0.6818967603424949 0.26112952596985406 0.15200552445964988
0.9223357067956122 0.06389472977530697 0.2994064226871668
0.25851315841973 0.7696869109392179 0.8949406724899138
0.2068322932271366 0.758365473250951 0.9832260192161788
0.7388704740301459 0.6818967603424949 0.15200552445964988
0.936105270224693 0.9223357067956122 0.2994064226871668
0.74148684158027 0.23031308906078207 0.8949406724899138
0.7931677067728634 0.24163452674904895 0.9832260192161788
0.26112952596985406 0.3181032396575051 0.15200552445964988
0.06389472977530697 0.07766429320438784 0.2994064226871668
0.74148684158027 0.7696869109392179 0.10505932751008618
0.25851315841973 0.23031308906078207 0.10505932751008618
0.7931677067728634 0.758365473250951 0.016773980783821196
0.2068322932271366 0.24163452674904895 0.016773980783821196
0.26112952596985406 0.6818967603424949 0.8479944755403501
0.7388704740301459 0.3181032396575051 0.8479944755403501
0.06389472977530697 0.9223357067956122 0.7005935773128332
0.936105270224693 0.07766429320438784 0.7005935773128332
0.7696869109392179 0.25851315841973 0.8949406724899138
0.758365473250951 0.2068322932271366 0.9832260192161788
0.6818967603424949 0.7388704740301459 0.15200552445964988
0.9223357067956122 0.936105270224693 0.2994064226871668
0.23031308906078207 0.74148684158027 0.8949406724899138
0.24163452674904895 0.7931677067728634 0.9832260192161788
0.3181032396575051 0.26112952596985406 0.15200552445964988
0.07766429320438784 0.06389472977530697 0.2994064226871668
0.7696869109392179 0.74148684158027 0.10505932751008618
0.758365473250951 0.7931677067728634 0.016773980783821196
0.6818967603424949 0.26112952596985406 0.8479944755403501
0.9223357067956122 0.06389472977530697 0.7005935773128332
0.23031308906078207 0.25851315841973 0.10505932751008618
0.24163452674904895 0.2068322932271366 0.016773980783821196
0.3181032396575051 0.7388704740301459 0.8479944755403501
0.07766429320438784 0.936105270224693 0.7005935773128332
0.74148684158027 0.23031308906078207 0.10505932751008618
0.7931677067728634 0.24163452674904895 0.016773980783821196
0.26112952596985406 0.3181032396575051 0.8479944755403501
0.06389472977530697 0.07766429320438784 0.7005935773128332
0.25851315841973 0.7696869109392179 0.10505932751008618
0.2068322932271366 0.758365473250951 0.016773980783821196
0.7388704740301459 0.6818967603424949 0.8479944755403501
0.936105270224693 0.9223357067956122 0.7005935773128332
0.25851315841973 0.23031308906078207 0.8949406724899138
0.74148684158027 0.7696869109392179 0.8949406724899138
0.2068322932271366 0.24163452674904895 0.9832260192161788
0.7931677067728634 0.758365473250951 0.9832260192161788
0.7388704740301459 0.3181032396575051 0.15200552445964988
0.26112952596985406 0.6818967603424949 0.15200552445964988
0.936105270224693 0.07766429320438784 0.2994064226871668
0.06389472977530697 0.9223357067956122 0.2994064226871668
