x y z
0.09926171012233065 0.6815462398122782 0.400351515459748
0.9271015594848422 0.4314918690753634 0.9338010877564885
0.1849172909566571 0.3951701278182854 0.3364419412525359
0.6774297545430068 0.7322299453792078 0.21795163305648912
0.8916319283905573 0.664538114223742 0.8674508395757565
0.3015130894935658 0.6431168575429104 0.5797826334682346
0.26220484063368776 0.35600065533169833 0.6451335561995107
0.4830011398040982 0.23781009518052043 0.07173501481804823
0.9763682611128227 0.5625560209113656 0.014551527130720165
0.3248927420302927 0.7289060179751266 0.4083972799911917
0.17733528750169125 0.37332134050873167 0.0897316019272224
0.4907936018574257 0.2926754305487026 0.6700200463254321
0.21923103984189285 0.490610424565596 0.909322695464
0.3617969773391473 0.8385109002783477 0.0923873791066403
0.09329841193439137 0.0889114741168171 0.1950286251711062
0.042597547727203255 0.2755468986723074 0.8171713786267933
0.5514028933392517 0.16384626768478971 0.28580303806736507
0.8943519235231608 0.24752652748635384 0.15910100203350375
0.9007382898776694 0.31845376018772176 0.400351515459748
0.07289844051515781 0.5685081309246366 0.9338010877564885
0.8150827090433429 0.6048298721817146 0.3364419412525359
0.3225702454569932 0.2677700546207922 0.21795163305648912
0.10836807160944273 0.335461885776258 0.8674508395757565
0.6984869105064342 0.35688314245708963 0.5797826334682346
0.7377951593663122 0.6439993446683017 0.6451335561995107
0.5169988601959018 0.7621899048194796 0.07173501481804823
0.02363173888717729 0.4374439790886344 0.014551527130720165
0.6751072579697073 0.27109398202487345 0.4083972799911917
0.8226647124983087 0.6266786594912683 0.0897316019272224
0.5092063981425743 0.7073245694512974 0.6700200463254321
0.7807689601581072 0.509389575434404 0.909322695464
0.6382030226608527 0.16148909972165226 0.0923873791066403
0.9067015880656086 0.9110885258831829 0.1950286251711062
0.9574024522727967 0.7244531013276926 0.8171713786267933
0.44859710666074826 0.8361537323152103 0.28580303806736507
0.10564807647683916 0.7524734725136462 0.15910100203350375
0.09926171012233065 0.31845376018772176 0.599648484540252
0.9271015594848422 0.5685081309246366 0.06619891224351149
0.1849172909566571 0.6048298721817146 0.6635580587474641
0.6774297545430068 0.2677700546207922 0.7820483669435109
0.8916319283905573 0.335461885776258 0.13254916042424347
0.3015130894935658 0.35688314245708963 0.42021736653176545
0.26220484063368776 0.6439993446683017 0.35486644380048926
0.4830011398040982 0.7621899048194796 0.9282649851819518
0.9763682611128227 0.4374439790886344 0.9854484728692798
0.3248927420302927 0.27109398202487345 0.5916027200088083
0.17733528750169125 0.6266786594912683 0.9102683980727776
0.4907936018574257 0.7073245694512974 0.3299799536745679
0.21923103984189285 0.509389575434404 0.09067730453599998
0.3617969773391473 0.16148909972165226 0.9076126208933597
0.09329841193439137 0.9110885258831829 0.8049713748288938
0.042597547727203255 0.7244531013276926 0.18282862137320666
0.5514028933392517 0.8361537323152103 0.7141969619326349
0.8943519235231608 0.7524734725136462 0.8408989979664963
0.9007382898776694 0.6815462398122782 0.599648484540252
0.07289844051515781 0.4314918690753634 0.06619891224351149
0.8150827090433429 0.3951701278182854 0.6635580587474641
0.3225702454569932 0.7322299453792078 0.7820483669435109
0.10836807160944273 0.664538114223742 0.13254916042424347
0.6984869105064342 0.6431168575429104 0.42021736653176545
0.7377951593663122 0.35600065533169833 0.35486644380048926
0.5169988601959018 0.23781009518052043 0.9282649851819518
0.02363173888717729 0.5625560209113656 0.9854484728692798
0.6751072579697073 0.7289060179751266 0.5916027200088083
0.8226647124983087 0.37332134050873167 0.9102683980727776
0.5092063981425743 0.2926754305487026 0.3299799536745679
0.7807689601581072 0.490610424565596 0.09067730453599998
0.6382030226608527 0.8385109002783477 0.9076126208933597
0.9067015880656086 0.0889114741168171 0.8049713748288938
0.9574024522727967 0.2755468986723074 0.18282862137320666
0.44859710666074826 0.16384626768478971 0.7141969619326349
0.10564807647683916 0.24752652748635384 0.8408989979664963
0.31845376018772176 0.9007382898776694 0.599648484540252
0.5685081309246366 0.07289844051515781 0.06619891224351149
0.6048298721817146 0.8150827090433429 0.6635580587474641
0.2677700546207922 0.3225702454569932 0.7820483669435109
0.335461885776258 0.10836807160944273 0.13254916042424347
0.35688314245708963 0.6984869105064342 0.42021736653176545
0.6439993446683017 0.7377951593663122 0.35486644380048926
0.7621899048194796 0.5169988601959018 0.9282649851819518
0.4374439790886344 0.02363173888717729 0.9854484728692798
0.27109398202487345 0.6751072579697073 0.5916027200088083
0.6266786594912683 0.8226647124983087 0.9102683980727776
0.7073245694512974 0.5092063981425743 0.3299799536745679
0.509389575434404 0.7807689601581072 0.09067730453599998
0.16148909972165226 0.6382030226608527 0.9076126208933597
0.9110885258831829 0.9067015880656086 0.8049713748288938
0.7244531013276926 0.9574024522727967 0.18282862137320666
0.8361537323152103 0.44859710666074826 0.7141969619326349
0.7524734725136462 0.10564807647683916 0.8408989979664963
0.6815462398122782 0.09926171012233065 0.599648484540252
0.4314918690753634 0.9271015594848422 0.06619891224351149
0.3951701278182854 0.1849172909566571 0.6635580587474641
0.7322299453792078 0.6774297545430068 0.7820483669435109
0.664538114223742 0.8916319283905573 0.13254916042424347
0.6431168575429104 0.3015130894935658 0.42021736653176545
0.35600065533169833 0.26220484063368776 0.35486644380048926
0.23781009518052043 0.4830011398040982 0.9282649851819518
0.5625560209113656 0.9763682611128227 0.9854484728692798
0.7289060179751266 0.3248927420302927 0.5916027200088083
0.37332134050873167 0.17733528750169125 0.9102683980727776
0.2926754305487026 0.4907936018574257 0.3299799536745679
0.490610424565596 0.21923103984189285 0.09067730453599998
0.8385109002783477 0.3617969773391473 0.9076126208933597
0.0889114741168171 0.09329841193439137 0.8049713748288938
0.2755468986723074 0.042597547727203255 0.18282862137320666
0.16384626768478971 0.5514028933392517 0.7141969619326349
0.24752652748635384 0.8943519235231608 0.8408989979664963
0.6815462398122782 0.9007382898776694 0.400351515459748
0.31845376018772176 0.09926171012233065 0.400351515459748
