x y z
0.5020492452605849 0.3234043458107353 0.06623504156308957
0.5631929742983711 0.09711686410256049 0.8442319662553314
0.4590229323552094 0.08728209225233174 0.8190828253725625
0.36001119330051023 0.6386605687434895 0.47421858509710413
0.5637021319753083 0.6165866477273473 0.6166438293650451
0.3679820834105718 0.6452855363112651 0.4913732514711848
0.6051828141948367 0.9059409976884318 0.839187388470826
0.12586870323794308 0.9332041603060369 0.937979961051246
0.7530342107054482 0.3275813588439396 0.7613866977573864
0.9002357744527049 0.9466770665483526 0.8937167402344175
0.8737904506465878 0.35488466627792004 0.7357234893159738
0.779417955805505 0.8805607894235796 0.9138060750546825
0.05685807823987332 0.9050508139535621 0.340430266623441
0.5556719595887966 0.766784650096547 0.24008519451750565
0.5347764974968819 0.4964306808774649 0.6921622889041131
0.10063880073264997 0.330864752913115 0.931869007342924
0.25714693931574517 0.7192674520472956 0.19722616955549443
0.9254232230469535 0.2884454373079659 0.5112584549870381
0.2981871510930568 0.15645582650556877 0.3181623676253139
0.993933689721798 0.5617304661655874 0.5890649916216645
0.11689185231318022 0.6520053823669193 0.6518281169511532
0.031362892035665335 0.05638540148819304 0.2542831726859526
0.17231819459546993 0.17314860538135524 0.15492790686297775
0.2247559075121498 0.34515639397386333 0.6787843762118438
0.29601755863091894 0.24201134807484026 0.35931346745032866
0.7094809616686575 0.086574442442783 0.18985631476992482
0.03758430642262789 0.37854115564513946 0.3908173092762063
0.3580380938909312 0.9165689527668953 0.16834263797949456
0.8329637601458588 0.36117245632104344 0.5850431272800319
0.3825374451334681 0.32500887166619385 0.6905691092499456
0.2618655674938033 0.5173938456167708 0.5103874820040719
0.4374912460778658 0.31259333637793607 0.8363434167690412
0.9952081033536606 0.3761964876511391 0.5048497720492052
0.305680993504992 0.3609993693653313 0.4986719503177285
0.4853881482195632 0.7183639735095364 0.7240691850235063
0.3857943132469256 0.48891147559603243 0.17549926973543217
0.4979507547394151 0.6765956541892647 0.5662350415630896
0.4368070257016289 0.9028831358974395 0.34423196625533137
0.5409770676447906 0.9127179077476683 0.3190828253725625
0.6399888066994898 0.36133943125651047 0.9742185850971041
0.4362978680246917 0.3834133522726527 0.11664382936504514
0.6320179165894282 0.35471446368873494 0.9913732514711848
0.39481718580516334 0.09405900231156816 0.33918738847082597
0.8741312967620569 0.06679583969396308 0.43797996105124604
0.24696578929455182 0.6724186411560604 0.26138669775738643
0.09976422554729514 0.0533229334516474 0.3937167402344175
0.12620954935341222 0.64511533372208 0.23572348931597376
0.220582044194495 0.11943921057642037 0.4138060750546825
0.9431419217601267 0.09494918604643787 0.840430266623441
0.44432804041120344 0.23321534990345305 0.7400851945175057
0.46522350250311806 0.5035693191225351 0.19216228890411313
0.89936119926735 0.669135247086885 0.431869007342924
0.7428530606842548 0.2807325479527044 0.6972261695554944
0.07457677695304654 0.7115545626920341 0.011258454987038147
0.7018128489069432 0.8435441734944312 0.8181623676253139
0.006066310278202036 0.4382695338344126 0.08906499162166448
0.8831081476868198 0.3479946176330807 0.15182811695115317
0.9686371079643347 0.943614598511807 0.7542831726859526
0.8276818054045301 0.8268513946186448 0.6549279068629777
0.7752440924878502 0.6548436060261367 0.17878437621184384
0.7039824413690811 0.7579886519251597 0.8593134674503287
0.2905190383313425 0.913425557557217 0.6898563147699248
0.9624156935773721 0.6214588443548605 0.8908173092762063
0.6419619061090688 0.08343104723310468 0.6683426379794946
0.16703623985414118 0.6388275436789566 0.08504312728003194
0.6174625548665319 0.6749911283338061 0.19056910924994563
0.7381344325061967 0.4826061543832292 0.010387482004071913
0.5625087539221342 0.6874066636220639 0.3363434167690412
0.004791896646339389 0.6238035123488609 0.004849772049205225
0.694319006495008 0.6390006306346687 0.9986719503177285
0.5146118517804368 0.2816360264904636 0.22406918502350626
0.6142056867530744 0.5110885244039676 0.6754992697354322
0.5020492452605849 0.6765956541892647 0.9337649584369104
0.5631929742983711 0.9028831358974395 0.15576803374466863
0.4590229323552094 0.9127179077476683 0.1809171746274375
0.36001119330051023 0.36133943125651047 0.5257814149028959
0.5637021319753083 0.3834133522726527 0.38335617063495486
0.3679820834105718 0.35471446368873494 0.5086267485288152
0.6051828141948367 0.09405900231156816 0.16081261152917403
0.12586870323794308 0.06679583969396308 0.062020038948753964
0.7530342107054482 0.6724186411560604 0.23861330224261357
0.9002357744527049 0.0533229334516474 0.1062832597655825
0.8737904506465878 0.64511533372208 0.26427651068402624
0.779417955805505 0.11943921057642037 0.08619392494531752
0.05685807823987332 0.09494918604643787 0.659569733376559
0.5556719595887966 0.23321534990345305 0.7599148054824943
0.5347764974968819 0.5035693191225351 0.30783771109588687
0.10063880073264997 0.669135247086885 0.068130992657076
0.25714693931574517 0.2807325479527044 0.8027738304445056
0.9254232230469535 0.7115545626920341 0.48874154501296185
0.2981871510930568 0.8435441734944312 0.6818376323746861
0.993933689721798 0.4382695338344126 0.4109350083783355
0.11689185231318022 0.3479946176330807 0.34817188304884683
0.031362892035665335 0.943614598511807 0.7457168273140474
