x y z
0.6645665676576494 0.7613912978566895 0.9466399201048125
0.40576410703843735 0.47284061320179815 0.3005149864817258
0.3728122341955864 0.2266879914919805 0.8863036983972634
0.9185014402142866 0.008244725957451293 0.6831683121326741
0.6432560181293017 0.5174009448444319 0.48287892012427036
0.07395335097425892 0.42640926301318227 0.9025876769724683
0.9099471959032855 0.30533419235805603 0.3010874838299349
0.8354334323423506 0.7386087021433105 0.9466399201048125
0.09423589296156265 0.027159386798201846 0.3005149864817258
0.1271877658044136 0.2733120085080195 0.8863036983972634
0.5814985597857134 0.4917552740425487 0.6831683121326741
0.8567439818706983 0.9825990551555681 0.48287892012427036
0.4260466490257411 0.07359073698681773 0.9025876769724683
0.5900528040967145 0.19466580764194397 0.3010874838299349
0.16456656765764943 0.23860870214331054 0.05336007989518754
0.9057641070384373 0.5271593867982018 0.6994850135182742
0.8728122341955864 0.7733120085080195 0.11369630160273658
0.4185014402142866 0.9917552740425487 0.31683168786732585
0.14325601812930167 0.4825990551555681 0.5171210798757296
0.5739533509742589 0.5735907369868177 0.09741232302753167
0.40994719590328554 0.694665807641944 0.6989125161700651
0.33543343234235057 0.26139129785668946 0.05336007989518754
0.5942358929615627 0.9728406132017982 0.6994850135182742
0.6271877658044136 0.7266879914919805 0.11369630160273658
0.08149855978571341 0.5082447259574513 0.31683168786732585
0.35674398187069833 0.017400944844431887 0.5171210798757296
0.9260466490257411 0.9264092630131823 0.09741232302753167
0.09005280409671446 0.805334192358056 0.6989125161700651
0.23860870214331054 0.33543343234235057 0.05336007989518754
0.5271593867982018 0.5942358929615627 0.6994850135182742
0.7733120085080195 0.6271877658044136 0.11369630160273658
0.9917552740425487 0.08149855978571341 0.31683168786732585
0.4825990551555681 0.35674398187069833 0.5171210798757296
0.5735907369868177 0.9260466490257411 0.09741232302753167
0.694665807641944 0.09005280409671446 0.6989125161700651
0.26139129785668946 0.16456656765764943 0.05336007989518754
0.9728406132017982 0.9057641070384373 0.6994850135182742
0.7266879914919805 0.8728122341955864 0.11369630160273658
0.5082447259574513 0.4185014402142866 0.31683168786732585
0.017400944844431887 0.14325601812930167 0.5171210798757296
0.9264092630131823 0.5739533509742589 0.09741232302753167
0.805334192358056 0.40994719590328554 0.6989125161700651
0.7613912978566895 0.8354334323423506 0.9466399201048125
0.7386087021433105 0.6645665676576494 0.9466399201048125
0.47284061320179815 0.09423589296156265 0.3005149864817258
0.027159386798201846 0.40576410703843735 0.3005149864817258
0.2266879914919805 0.1271877658044136 0.8863036983972634
0.2733120085080195 0.3728122341955864 0.8863036983972634
0.008244725957451293 0.5814985597857134 0.6831683121326741
